# Decadal averaged CFA, water isotope and layerthickness data for NGRIP
# 
# Columns:
# Age_BP : Age of the middle of the sampling interval in years BP on the GICC05 age scale for NGRIP (see reference)
# Na : Concentration of Na+ ions in (ng/g), measured by continuous flow analysis
# Ca : Concentration of Ca++ ions in (ng/g), measured by continuous flow analysis
# lt : Annual layerthickness in (m) as calculated from the age model (see reference)
# d18O : Water isotopic composition in permille relative to VSMOW (see references)
#
# For age model see:
# Svensson, Anders, K K Andersen, Matthias Bigler, H B Clausen, Dorthe Dahl-Jensen, S M Davies, Sigfus J Johnsen, et al. 2008. “A 60 000 Year Greenland Stratigraphic Ice Core Chronology.” Climate of the Past 4 (1): 47–57. doi:10.5194/cp-4-47-2008.
# 
# For water isotope data see:
# NGRIP members. 2004. “High-Resolution Record of Northern Hemisphere Climate Extending into the Last Interglacial Period.” Nature 431 (7005): 147–51. doi:10.1038/nature02805.
# Gkinis, V, S B Simonsen, S L Buchardt, James W C White, and Bo M Vinther. 2014. “Water Isotope Diffusion Rates from the NorthGRIP Ice Core for the Last 16,000 Years - Glaciological and Paleoclimatic Implications.” Earth and Planetary Science Letters 405 (C). 132–41. doi:10.1016/j.epsl.2014.08.022.
#

Age_BP,Na,Ca,lt,d18O
41885.00000,,329.86845,0.01370,-42.72333
41895.00000,73.12589,368.56919,0.01380,-42.26000
41905.00000,90.66479,302.99787,0.01340,-41.98000
41915.00000,114.45942,421.64462,0.01130,-42.10500
41925.00000,93.13221,342.56903,0.01390,-42.76333
41935.00000,81.80610,319.52075,0.01270,-44.91500
41945.00000,61.83317,224.23963,0.01440,-42.79000
41955.00000,102.54677,314.80148,0.01360,-43.33667
41965.00000,93.47957,294.14096,0.01280,-44.62000
41975.00000,71.27189,274.73775,0.01310,-40.97333
41985.00000,71.68593,389.74332,0.01240,-43.22667
41995.00000,79.54545,286.75586,0.01560,-42.12667
42005.00000,84.89961,265.46036,0.01310,-41.82500
42015.00000,109.84750,366.82351,0.01590,-43.63667
42025.00000,93.84158,424.76513,0.01310,-43.23333
42035.00000,73.70311,269.30403,0.01430,-41.99333
42045.00000,111.34355,522.02697,0.01470,-42.18667
42055.00000,71.22642,403.76386,0.01290,-41.71000
42065.00000,75.97935,259.19418,0.01420,-43.71333
42075.00000,62.75904,206.73918,0.01210,-41.62000
42085.00000,74.04181,284.72261,0.01300,-41.18500
42095.00000,68.17676,317.08909,0.01480,-41.46667
42105.00000,71.27813,279.15933,0.01260,-42.13333
42115.00000,56.88197,236.80570,0.01300,-41.16500
42125.00000,58.46886,243.03118,0.01150,-42.69667
42135.00000,74.61258,275.09846,0.01410,-42.41000
42145.00000,53.87688,180.87374,0.01510,-42.62250
42155.00000,89.98510,230.81641,0.01220,-41.99000
42165.00000,55.87028,156.28171,0.01370,-41.80333
42175.00000,52.84565,130.17455,0.01460,-41.62000
42185.00000,70.21053,137.22440,0.01350,-42.65500
42195.00000,43.46949,104.98729,0.01370,-41.77333
42205.00000,54.02164,69.23169,0.01490,-41.50000
42215.00000,60.95072,92.63660,0.01730,-42.13667
42225.00000,61.53811,97.97454,0.01790,-43.22500
42235.00000,48.14854,90.84148,0.01660,-41.38000
42245.00000,40.23402,68.70420,0.02070,-39.79000
42255.00000,43.47883,64.13516,0.01860,-39.89000
42265.00000,40.89387,59.40201,0.01850,-39.35000
42275.00000,47.07243,66.55750,0.01730,-41.24333
42285.00000,65.99438,83.54758,0.01660,-41.69500
42295.00000,46.32610,60.63832,0.01650,-41.19333
42305.00000,44.61303,87.25173,0.01670,-39.99667
42315.00000,47.21407,65.12553,0.01700,-41.84000
42325.00000,35.40389,55.79531,0.01800,-40.54333
42335.00000,41.26437,73.55820,0.01730,-40.64750
42345.00000,33.22910,60.42288,0.01830,-40.90000
42355.00000,46.51195,92.48414,0.01690,-41.72750
42365.00000,34.02787,83.74678,0.01730,-39.33000
42375.00000,35.77624,73.73601,0.01880,-41.28500
42385.00000,32.23193,62.07188,0.01820,-40.02500
42395.00000,54.39468,63.21853,0.01900,-41.07250
42405.00000,52.57818,74.06806,0.01800,-42.11000
42415.00000,57.35540,73.41965,0.01700,-41.42000
42425.00000,54.97711,60.54708,0.01720,-41.75333
42435.00000,50.13798,63.26772,0.01950,-42.17750
42445.00000,38.38869,58.57746,0.01680,-41.78667
42455.00000,45.60866,75.83369,0.01700,-41.61250
42465.00000,47.78224,65.50573,0.01720,-40.19333
42475.00000,50.03482,53.23226,0.01980,-40.00000
42485.00000,69.87800,68.54963,0.01660,-41.48333
42495.00000,70.13704,71.39961,0.01740,-40.72500
42505.00000,87.80686,83.47574,0.01920,-41.13000
42515.00000,63.07415,62.02217,0.02020,-41.95000
42525.00000,74.68577,74.88604,0.01580,-41.46667
42535.00000,60.61617,56.72318,0.01550,-41.60333
42545.00000,78.51468,73.56226,0.01770,-39.90750
42555.00000,69.24337,68.95972,0.01840,-40.24000
42565.00000,70.24835,75.57753,0.01900,-39.99000
42575.00000,50.79148,48.98381,0.01740,-40.27000
42585.00000,38.09342,58.50259,0.01970,-40.67750
42595.00000,47.10931,67.77938,0.01790,-41.05250
42605.00000,44.45580,102.50140,0.01640,-41.08333
42615.00000,41.01431,58.67980,0.01870,-40.87750
42625.00000,43.85472,53.93154,0.02020,-40.42250
42635.00000,47.14688,69.48296,0.01730,-39.48000
42645.00000,48.23137,72.46491,0.01880,-39.67667
42655.00000,33.80780,49.26006,0.01560,-38.91333
42665.00000,53.67893,51.30075,0.01960,-39.59250
42675.00000,36.11205,64.71062,0.01750,-40.72250
42685.00000,29.71164,60.65475,0.01960,-39.66500
42695.00000,29.51230,56.09990,0.01990,-39.74000
42705.00000,35.74412,52.37684,0.01790,-39.22000
42715.00000,32.86386,49.67142,0.01820,-39.72750
42725.00000,35.20355,46.66190,0.01550,-39.46000
42735.00000,39.06380,54.90703,0.01930,-39.71000
42745.00000,43.57018,49.13923,0.01710,-41.07667
42755.00000,30.85472,31.75616,0.02030,-39.05750
42765.00000,36.96084,47.98976,0.01830,-40.11750
42775.00000,32.68134,48.80411,0.02470,-38.99400
42785.00000,37.94736,47.00846,0.02090,-39.76250
42795.00000,36.84164,47.38474,0.01960,-39.93750
42805.00000,34.31233,37.28094,0.02110,-39.30250
42815.00000,38.54761,51.11271,0.02090,-38.93750
42825.00000,45.17304,46.04501,0.02570,-39.80000
42835.00000,32.74745,35.35881,0.02350,-39.78000
42845.00000,29.63178,33.62836,0.02250,-39.86800
42855.00000,36.14370,44.29083,0.02190,-39.23750
42865.00000,32.28332,43.66033,0.02360,-37.97800
42875.00000,35.34255,41.57431,0.02470,-39.27200
42885.00000,27.69163,33.22304,0.01920,-38.55750
42895.00000,30.37035,40.37442,0.02210,-39.50500
42905.00000,29.07578,28.10425,0.02440,-38.91600
42915.00000,48.51880,42.60906,0.02350,-39.32200
42925.00000,36.83214,59.72637,0.02000,-39.75250
42935.00000,49.44814,54.27501,0.02250,-39.91250
42945.00000,40.28762,41.98931,0.02160,-38.81200
42955.00000,41.25834,41.88630,0.02260,-38.53250
42965.00000,48.42622,39.86471,0.02340,-38.76800
42975.00000,33.75581,35.14106,0.02240,-37.92750
42985.00000,23.70899,34.91566,0.02480,-37.90200
42995.00000,32.94847,35.08860,0.02560,-38.54400
43005.00000,30.71481,37.01867,0.02040,-38.80250
43015.00000,42.99176,44.55072,0.02380,-39.24200
43025.00000,31.01885,38.53953,0.02580,-38.19400
43035.00000,36.71864,44.00254,0.02040,-38.44250
43045.00000,29.36597,42.88894,0.02510,-37.72200
43055.00000,42.08108,53.61196,0.02380,-39.02600
43065.00000,29.72275,47.86632,0.02580,-38.66800
43075.00000,41.59506,44.09528,0.02560,-39.72200
43085.00000,35.33828,40.78322,0.02530,-39.34800
43095.00000,31.22975,40.35050,0.02280,-38.52600
43105.00000,36.30125,50.34711,0.02390,-39.12800
43115.00000,32.78300,37.90315,0.02440,-39.69800
43125.00000,36.15601,43.05538,0.02610,-39.34600
43135.00000,38.81027,43.20114,0.02400,-40.58800
43145.00000,37.77775,53.50875,0.02780,-39.04000
43155.00000,42.35479,58.45722,0.02340,-40.92600
43165.00000,40.18005,39.78044,0.02200,-40.65500
43175.00000,37.47525,32.33101,0.02330,-39.94800
43185.00000,36.50917,35.85685,0.02240,-38.76500
43195.00000,41.23693,44.63090,0.02590,-39.65500
43205.00000,30.53204,35.97587,0.02380,-37.88000
43215.00000,37.00826,47.62541,0.02470,-39.71600
43225.00000,39.32520,53.48725,0.02380,-39.57000
43235.00000,35.38091,44.15392,0.02320,-38.74800
43245.00000,38.90826,55.07988,0.02650,-39.91000
43255.00000,34.37816,35.05319,0.02190,-39.01750
43265.00000,37.15164,44.92135,0.02470,-37.95200
43275.00000,41.35501,53.09558,0.02610,-39.73333
43285.00000,52.76285,88.46931,0.01820,-40.43333
43295.00000,54.46925,101.43824,0.01620,-40.97333
43305.00000,75.59043,264.55227,0.01390,-41.19667
43315.00000,83.07953,262.07667,0.01380,-43.66333
43325.00000,51.50445,147.85264,0.01530,-41.12333
43335.00000,65.98886,249.90270,0.01310,-41.41333
43345.00000,68.93117,180.44354,0.01250,-41.51500
43355.00000,65.18088,183.08883,0.01520,-41.02000
43365.00000,81.55057,233.16458,0.01250,-41.90667
43375.00000,71.25006,213.44595,0.01490,-42.40333
43385.00000,81.19877,242.80282,0.01370,-41.70500
43395.00000,92.28559,362.84235,0.01410,-43.31667
43405.00000,82.60735,257.94870,0.01460,-42.63667
43415.00000,97.69086,396.42909,0.01320,-44.51667
43425.00000,90.99758,398.05319,0.01450,-42.95333
43435.00000,97.30657,465.59516,0.01410,-42.45000
43445.00000,68.25564,274.78953,0.01600,-42.66667
43455.00000,75.29329,280.90684,0.01190,-44.19500
43465.00000,96.41637,238.00555,0.01040,-44.06500
43475.00000,71.53552,247.01291,0.01210,-41.99333
43485.00000,117.66492,296.69585,0.01180,-42.61500
43495.00000,93.56801,369.68115,0.01390,-43.46000
43505.00000,105.07940,348.63574,0.01290,-44.23000
43515.00000,101.35316,275.42888,0.01100,-44.16000
43525.00000,73.25556,233.35465,0.01300,-42.62000
43535.00000,90.85264,335.53185,0.01230,-44.36667
43545.00000,103.73916,363.85098,0.01170,-43.95000
43555.00000,82.73906,273.83199,0.01340,-43.62000
43565.00000,95.39559,328.60723,0.01300,-45.22500
43575.00000,95.97856,349.14136,0.01100,-43.96500
43585.00000,66.16374,340.20687,0.01300,-42.63000
43595.00000,74.52289,179.24282,0.01280,-43.32667
43605.00000,93.67398,257.35577,0.01350,-43.18500
43615.00000,72.73144,290.42614,0.01400,-41.10333
43625.00000,82.35507,308.84514,0.01290,-43.94333
43635.00000,108.16229,411.59803,0.01330,-43.37500
43645.00000,62.82280,215.22477,0.01250,-41.05333
43655.00000,69.60641,243.93321,0.01300,-42.83500
43665.00000,87.26871,314.91370,0.01230,-41.07333
43675.00000,90.17599,333.74074,0.01370,-42.77667
43685.00000,80.46879,313.53142,0.01180,-41.57000
43695.00000,77.89802,302.44841,0.01270,-42.70333
43705.00000,80.02160,269.88917,0.01390,-43.43000
43715.00000,67.88173,248.32053,0.01260,-41.01667
43725.00000,83.19992,195.47346,0.01450,-42.37333
43735.00000,66.58203,220.22374,0.01370,-43.81500
43745.00000,80.70025,236.13334,0.01220,-41.93333
43755.00000,75.87157,369.47407,0.01260,-42.23500
43765.00000,68.76156,269.42213,0.01250,-41.29000
43775.00000,107.25413,485.98765,0.01440,-43.19000
43785.00000,78.85396,332.40686,0.01280,-42.77500
43795.00000,60.07879,290.68060,0.01410,-40.51667
43805.00000,62.19759,236.48202,0.01420,-40.61667
43815.00000,57.41935,256.15428,0.01410,-42.00000
43825.00000,108.78705,377.04936,0.01190,-43.63000
43835.00000,97.60623,376.65197,0.01330,-42.60333
43845.00000,88.12334,232.91417,0.01310,-41.38000
43855.00000,98.69918,295.21559,0.01340,-41.70500
43865.00000,86.49738,298.02323,0.01270,-45.12000
43875.00000,108.46747,405.02711,0.01580,-43.58667
43885.00000,69.65848,221.66634,0.01330,-43.16000
43895.00000,106.80558,400.95436,0.01130,-43.10500
43905.00000,60.22554,275.21189,0.01320,-41.43500
43915.00000,123.53070,347.86636,0.01190,-45.47333
43925.00000,94.14979,375.58364,0.01560,-43.54667
43935.00000,90.14384,328.50769,0.01400,-40.92000
43945.00000,51.69247,175.32954,0.01490,-41.60667
43955.00000,56.67843,201.32881,0.01250,-42.70500
43965.00000,78.77314,205.73574,0.01110,-41.17500
43975.00000,69.14444,248.90937,0.01240,-42.50667
43985.00000,102.13404,394.85235,0.01230,-42.97500
43995.00000,53.71702,220.36782,0.01300,-41.31667
44005.00000,75.47875,270.39687,0.01550,-42.54000
44015.00000,73.41386,278.41735,0.01160,-42.69500
44025.00000,87.80942,301.51287,0.01180,-44.75333
44035.00000,96.24674,342.75619,0.00940,-42.81000
44045.00000,71.53098,344.31044,0.01190,-42.68500
44055.00000,68.75627,258.84869,0.01380,-41.54667
44065.00000,62.66208,177.66407,0.01570,-44.08667
44075.00000,71.71493,214.55395,0.01170,-43.03500
44085.00000,71.14404,161.08595,0.01510,-44.22000
44095.00000,87.77071,185.65681,0.01210,-42.52333
44105.00000,108.03664,210.75859,0.01360,-45.35000
44115.00000,74.89965,205.20770,0.01400,-43.82333
44125.00000,75.97156,232.28480,0.01270,-42.91000
44135.00000,70.72268,275.32908,0.01380,-42.12000
44145.00000,81.18735,246.80858,0.01280,-41.20500
44155.00000,61.34847,188.90539,0.01580,-41.84667
44165.00000,72.39193,215.60855,0.01510,-41.67667
44175.00000,90.89658,217.90320,0.01470,-44.14667
44185.00000,67.17853,194.17294,0.01300,-42.05667
44195.00000,64.87692,136.60572,0.01420,-44.01000
44205.00000,66.94329,135.53389,0.01560,-42.84333
44215.00000,56.18153,85.31345,0.01370,-44.31333
44225.00000,74.33210,108.59803,0.01510,-43.41000
44235.00000,53.85426,120.93771,0.01360,-41.96500
44245.00000,50.96922,108.83047,0.01590,-40.88000
44255.00000,65.33272,113.93117,0.01520,-42.28667
44265.00000,47.87638,77.82452,0.01390,-41.66000
44275.00000,53.68674,91.29797,0.01640,-41.43500
44285.00000,50.95253,97.73086,0.01280,-42.51000
44295.00000,74.79656,134.06168,0.01560,-42.92000
44305.00000,49.72094,78.62201,0.01710,-40.69500
44315.00000,40.66549,73.70099,0.01650,-40.65000
44325.00000,58.38003,66.32335,0.01620,-41.52333
44335.00000,39.98266,47.66813,0.01850,-39.67750
44345.00000,30.89400,44.81131,0.01880,-40.00250
44355.00000,50.25165,54.36710,0.01620,-40.84667
44365.00000,29.18311,36.15789,0.01740,-37.85667
44375.00000,45.84895,45.27698,0.01700,-41.09250
44385.00000,39.57421,53.71682,0.01720,-40.71333
44395.00000,38.45114,46.77476,0.01860,-39.85750
44405.00000,38.92213,63.30959,0.02260,-39.76250
44415.00000,44.45980,43.78885,0.02020,-39.74750
44425.00000,73.48969,36.24585,0.01870,-40.65000
44435.00000,34.66842,46.67991,0.01750,-38.70250
44445.00000,34.90877,34.85265,0.02040,-40.08750
44455.00000,38.51020,75.10051,0.01660,-39.70000
44465.00000,62.60992,53.25192,0.01840,-41.64750
44475.00000,46.92608,64.44174,0.02020,-41.78750
44485.00000,42.76351,54.53303,0.01770,-39.68000
44495.00000,51.49716,75.74475,0.01570,-40.31500
44505.00000,54.39539,85.76962,0.01480,-40.75000
44515.00000,48.60454,82.36266,0.01760,-41.26500
44525.00000,63.75716,113.82191,0.01440,-42.59000
44535.00000,73.59288,225.77061,0.01580,-42.34000
44545.00000,75.76908,160.71380,0.01440,-42.09667
44555.00000,64.52025,140.61601,0.01560,-41.80667
44565.00000,61.48447,141.69655,0.01750,-41.36750
44575.00000,44.17643,132.81617,0.01280,-40.79500
44585.00000,69.16191,136.62631,0.01160,-42.92500
44595.00000,67.49852,129.79142,0.01240,-42.60000
44605.00000,48.76399,140.56914,0.01560,-40.21667
44615.00000,67.76434,90.32623,0.01700,-41.80333
44625.00000,48.16513,78.98113,0.01670,-42.35500
44635.00000,46.71770,74.13961,0.01770,-41.14333
44645.00000,37.89891,63.83171,0.01700,-39.41750
44655.00000,41.16925,63.04802,0.01540,-40.26333
44665.00000,41.38600,57.45918,0.01820,-40.91333
44675.00000,45.83167,50.00843,0.01610,-39.88000
44685.00000,48.30320,69.00103,0.01630,-41.92333
44695.00000,51.29311,97.06777,0.01440,-42.16667
44705.00000,45.75891,60.39808,0.01560,-39.91333
44715.00000,40.69455,71.33600,0.01580,-40.11000
44725.00000,44.08513,56.86916,0.01780,-40.62500
44735.00000,47.15426,65.38145,0.01750,-41.48000
44745.00000,50.20282,64.48794,0.01630,-42.16000
44755.00000,41.19752,62.01130,0.01820,-40.22750
44765.00000,50.92628,61.42866,0.01520,-43.45667
44775.00000,51.21387,71.60858,0.01630,-39.85333
44785.00000,48.62486,67.76968,0.01720,-41.70750
44795.00000,40.88634,62.77540,0.01740,-40.35667
44805.00000,43.94438,61.30612,0.01450,-40.42333
44815.00000,41.03403,51.10247,0.01540,-42.26000
44825.00000,53.89917,57.64458,0.01530,-42.94000
44835.00000,47.35023,64.05197,0.01740,-42.39000
44845.00000,53.45073,74.37997,0.01500,-40.76333
44855.00000,41.76134,60.75780,0.01680,-41.62333
44865.00000,54.19076,119.86532,0.01650,-41.36667
44875.00000,45.47587,56.71660,0.01750,-40.51750
44885.00000,52.26696,72.86615,0.01640,-42.08667
44895.00000,66.57897,90.43864,0.01560,-42.57333
44905.00000,42.62090,69.15976,0.01600,-40.07250
44915.00000,28.82017,42.33711,0.01590,-40.43333
44925.00000,44.50002,64.50656,0.01800,-39.81000
44935.00000,34.92010,57.65873,0.01480,-40.80667
44945.00000,38.53585,58.64300,0.01770,-41.59000
44955.00000,38.05885,56.90355,0.01760,-39.30667
44965.00000,42.66627,60.94598,0.01850,-39.57750
44975.00000,46.06126,66.29786,0.01630,-41.54667
44985.00000,43.30277,53.80693,0.01870,-41.42500
44995.00000,57.02496,81.96862,0.01750,-41.28250
45005.00000,42.57478,69.20391,0.01930,-40.22000
45015.00000,47.57561,34.79171,0.01780,-40.79750
45025.00000,35.74140,48.36299,0.01680,-41.12333
45035.00000,38.49761,57.97989,0.01710,-41.19750
45045.00000,37.72911,50.90862,0.01710,-40.54667
45055.00000,40.39198,59.52933,0.02000,-40.70250
45065.00000,38.01189,58.63420,0.01780,-40.79000
45075.00000,35.32944,57.51360,0.01650,-40.82000
45085.00000,28.34465,41.81249,0.01990,-38.98000
45095.00000,46.15354,61.71547,0.01890,-41.93500
45105.00000,34.01211,36.56143,0.01620,-41.58667
45115.00000,36.39637,41.00297,0.01530,-41.09000
45125.00000,29.59011,36.19774,0.01570,-41.08333
45135.00000,35.39189,43.97405,0.01530,-40.22000
45145.00000,45.47269,54.29096,0.01750,-40.41750
45155.00000,31.31312,43.31437,0.01540,-39.89667
45165.00000,40.46279,56.77357,0.01720,-39.67333
45175.00000,43.17472,50.35204,0.01690,-40.56250
45185.00000,39.69370,48.51059,0.01530,-39.39667
45195.00000,33.34876,49.23728,0.01690,-40.43000
45205.00000,46.67254,41.72581,0.01830,-40.86750
45215.00000,57.11685,71.12249,0.01750,-42.26000
45225.00000,39.88993,53.89897,0.01670,-41.06000
45235.00000,46.35139,59.65317,0.01810,-41.15000
45245.00000,30.00168,56.29014,0.01760,-38.51000
45255.00000,33.53512,59.55000,0.01700,-40.76667
45265.00000,47.04656,54.00751,0.01690,-42.31250
45275.00000,50.22812,56.93725,0.01690,-42.11333
45285.00000,43.93871,55.54046,0.01990,-40.52750
45295.00000,38.15678,46.93860,0.01900,-40.57500
45305.00000,38.46964,33.17590,0.01490,-40.57333
45315.00000,45.95775,44.09331,0.01650,-41.11667
45325.00000,40.63574,47.13011,0.01680,-41.02667
45335.00000,27.25420,49.74044,0.01590,-39.38000
45345.00000,38.77796,56.02215,0.02250,-41.72750
45355.00000,34.49291,53.10303,0.01710,-40.80333
45365.00000,28.65884,52.52867,0.02060,-40.10400
45375.00000,35.90160,39.14242,0.01950,-39.87333
45385.00000,39.76284,48.81172,0.01920,-40.86500
45395.00000,40.96704,34.14974,0.01930,-38.47500
45405.00000,37.94093,30.88470,0.02050,-39.94500
45415.00000,41.86988,32.97398,0.01800,-40.53000
45425.00000,29.10846,38.57258,0.01910,-38.77250
45435.00000,32.56331,38.40878,0.02190,-38.98000
45445.00000,28.55730,32.97595,0.02200,-39.74750
45455.00000,28.88335,32.58918,0.02290,-40.78000
45465.00000,36.05605,44.52815,0.02100,-40.30000
45475.00000,43.98028,59.23721,0.02100,-40.52000
45485.00000,35.92927,35.72829,0.02450,-39.50000
45495.00000,27.05863,39.88448,0.02110,-39.11400
45505.00000,34.09457,81.79888,0.01780,-41.63333
45515.00000,30.68107,38.80746,0.02290,-40.79200
45525.00000,38.05226,48.47050,0.01750,-40.34667
45535.00000,31.99570,31.71745,0.01870,-39.36750
45545.00000,40.95482,36.23575,0.02240,-38.92750
45555.00000,32.95608,28.44391,0.02060,-39.33400
45565.00000,30.58644,28.27650,0.01860,-38.99000
45575.00000,34.51787,40.97877,0.02190,-39.67200
45585.00000,31.80307,31.97220,0.02620,-38.92800
45595.00000,37.87700,40.61834,0.02060,-40.39000
45605.00000,36.63746,34.93578,0.01910,-39.87000
45615.00000,36.68818,36.72144,0.02240,-39.97500
45625.00000,29.32097,29.45747,0.01960,-38.27750
45635.00000,34.94045,31.59257,0.01950,-39.19250
45645.00000,30.48835,37.02490,0.02250,-39.02000
45655.00000,31.74423,39.05765,0.01900,-38.51000
45665.00000,33.13332,33.10336,0.02280,-40.36800
45675.00000,34.13797,37.70142,0.02160,-39.95750
45685.00000,29.50419,32.52940,0.02350,-39.50800
45695.00000,31.73784,28.53277,0.02110,-39.72500
45705.00000,30.61247,23.60249,0.01990,-38.71500
45715.00000,31.69865,31.47549,0.02470,-39.21000
45725.00000,35.68151,36.78098,0.01920,-41.06000
45735.00000,25.93914,32.59234,0.02240,-39.26250
45745.00000,33.73832,35.49476,0.02550,-38.40500
45755.00000,34.76806,40.25705,0.02260,-39.21000
45765.00000,32.20686,32.10951,0.02370,-39.79000
45775.00000,44.90872,35.75633,0.02340,-40.39000
45785.00000,41.75337,40.32352,0.01970,-40.42000
45795.00000,31.65696,33.20647,0.02130,-39.79400
45805.00000,29.65773,36.12843,0.02380,-38.38000
45815.00000,28.64790,38.44518,0.02160,-39.16600
45825.00000,29.48227,29.45130,0.02290,-40.42500
45835.00000,34.67180,47.92991,0.02050,-37.57750
45845.00000,32.39558,45.82564,0.02310,-39.95200
45855.00000,35.58286,25.29289,0.02290,-39.89400
45865.00000,30.46329,37.69564,0.01840,-38.75000
45875.00000,26.91668,35.31920,0.02260,-38.73800
45885.00000,33.22758,36.69640,0.02050,-39.63250
45895.00000,36.36089,31.45998,0.01970,-38.87000
45905.00000,33.67830,35.62184,0.02160,-40.23750
45915.00000,43.26054,38.34949,0.02150,-40.94200
45925.00000,36.66199,32.89618,0.02090,-39.22750
45935.00000,25.87767,22.95823,0.02200,-38.06500
45945.00000,35.24920,37.73926,0.01780,-39.85500
45955.00000,27.02387,43.32277,0.02030,-39.29750
45965.00000,36.72326,26.91036,0.02310,-39.90750
45975.00000,30.19271,34.04106,0.02470,-38.74000
45985.00000,33.45674,37.60236,0.01960,-38.56000
45995.00000,31.45223,26.40353,0.02270,-38.08000
46005.00000,33.68127,26.83807,0.02280,-37.90750
46015.00000,31.29166,26.49228,0.02370,-38.88600
46025.00000,27.96855,32.79096,0.02440,-37.92800
46035.00000,36.00725,36.36215,0.02190,-39.14250
46045.00000,34.45398,37.71333,0.02530,-38.63000
46055.00000,28.61204,37.82429,0.02240,-38.62000
46065.00000,38.43094,47.32586,0.02160,-40.37750
46075.00000,26.63633,29.27433,0.02350,-38.86000
46085.00000,33.30472,28.95583,0.02460,-39.57200
46095.00000,26.54188,30.62541,0.02630,-39.19400
46105.00000,25.91615,32.36579,0.02000,-38.71500
46115.00000,25.96736,33.16565,0.02610,-38.33000
46125.00000,30.06783,35.02827,0.02380,-39.07600
46135.00000,29.70324,48.72846,0.02020,-39.12500
46145.00000,41.13649,44.76753,0.02580,-39.04800
46155.00000,30.01846,39.18029,0.02430,-38.84600
46165.00000,35.85904,42.04878,0.02190,-38.92250
46175.00000,32.89702,45.66101,0.02150,-38.90400
46185.00000,28.87303,42.24091,0.02380,-38.03400
46195.00000,30.87336,40.39546,0.02450,-39.01000
46205.00000,34.42996,37.97061,0.02140,-38.84000
